UserID_Day_Month_Hour,Target
User3321_Wed_3_0,0
User2480_Wed_3_12,0
User6684_Wed_3_0,0
User1230_Wed_3_6,1
User3508_Wed_3_18,0
User834_Wed_3_6,0
User3687_Wed_3_18,1
User4307_Wed_3_12,1
User310_Wed_3_0,1
User3184_Wed_3_0,1
User5686_Wed_3_6,1
User1393_Wed_3_18,0
User2558_Wed_3_6,0
User3196_Wed_3_18,0
User4487_Wed_3_18,0
User4668_Wed_3_18,0
User4569_Wed_3_12,1
User6419_Wed_3_18,1
User4108_Wed_3_6,1
User1152_Wed_3_0,0
User2776_Wed_3_12,0
User5592_Wed_3_6,1
User3573_Wed_3_0,1
User271_Wed_3_6,0
User4116_Wed_3_6,1
User4832_Wed_3_12,1
User1848_Wed_3_12,0
User460_Wed_3_0,1
User1193_Wed_3_0,0
User3148_Wed_3_6,0
User6446_Wed_3_0,1
User1244_Wed_3_0,0
User5986_Wed_3_6,0
User6136_Wed_3_18,0
User194_Wed_3_12,1
User1965_Wed_3_12,0
User6645_Wed_3_18,1
User2166_Wed_3_6,0
User280_Wed_3_0,0
User4877_Wed_3_0,1
User5933_Wed_3_0,1
User2198_Wed_3_12,1
User4634_Wed_3_6,0
User3704_Wed_3_0,1
User166_Wed_3_12,1
User2383_Wed_3_0,1
User2528_Wed_3_0,1
User5112_Wed_3_12,0
User4829_Wed_3_0,1
User1287_Wed_3_18,0
User2940_Wed_3_6,1
User4884_Wed_3_0,1
User2748_Wed_3_6,0
User6503_Wed_3_6,0
User2978_Wed_3_6,1
User537_Wed_3_6,0
User2494_Wed_3_12,0
User6084_Wed_3_12,1
User5787_Wed_3_12,1
User198_Wed_3_0,0
User2938_Wed_3_18,1
User4403_Wed_3_6,1
User2494_Wed_3_0,0
User5147_Wed_3_18,0
User5054_Wed_3_0,0
User5445_Wed_3_18,0
User2880_Wed_3_6,1
User819_Wed_3_6,0
User3634_Wed_3_0,1
User2870_Wed_3_0,0
User3524_Wed_3_0,0
User340_Wed_3_12,0
User4188_Wed_3_18,0
User4303_Wed_3_18,1
User2645_Wed_3_12,0
User902_Wed_3_12,1
User4246_Wed_3_0,1
User2666_Wed_3_0,1
User4028_Wed_3_12,1
User2641_Wed_3_0,1
User1570_Wed_3_0,1
User1179_Wed_3_18,1
User4472_Wed_3_0,1
User465_Wed_3_0,1
User1115_Wed_3_12,0
User96_Wed_3_18,1
User5939_Wed_3_18,1
User3489_Wed_3_12,0
User2163_Wed_3_12,0
User4809_Wed_3_18,0
User1220_Wed_3_12,1
User3014_Wed_3_0,1
User2678_Wed_3_6,0
User2328_Wed_3_6,0
User4477_Wed_3_6,1
User4611_Wed_3_0,0
User4486_Wed_3_0,0
User1027_Wed_3_18,0
User6156_Wed_3_0,0
User5021_Wed_3_18,1
User467_Wed_3_12,0
User688_Wed_3_6,1
User1856_Wed_3_18,1
User4401_Wed_3_18,1
User2819_Wed_3_12,0
User511_Wed_3_6,0
User5602_Wed_3_6,1
User6627_Wed_3_6,1
User4949_Wed_3_0,0
User1457_Wed_3_18,1
User2235_Wed_3_18,0
User50_Wed_3_6,1
User3149_Wed_3_18,1
User3193_Wed_3_18,0
User3904_Wed_3_0,1
User6175_Wed_3_0,0
User3428_Wed_3_18,0
User4017_Wed_3_18,1
User118_Wed_3_12,1
User4904_Wed_3_6,0
User5512_Wed_3_18,0
User3174_Wed_3_6,0
User4144_Wed_3_0,0
User4931_Wed_3_0,1
User4756_Wed_3_0,1
User6440_Wed_3_6,1
User2986_Wed_3_12,0
User4554_Wed_3_12,0
User2665_Wed_3_18,1
User4392_Wed_3_6,0
User3679_Wed_3_0,1
User2544_Wed_3_18,1
User3635_Wed_3_18,0
User6205_Wed_3_6,0
User3722_Wed_3_18,1
User5158_Wed_3_12,0
User4237_Wed_3_18,1
User5292_Wed_3_0,1
User3397_Wed_3_12,1
User5031_Wed_3_6,1
User3267_Wed_3_18,1
User5679_Wed_3_18,1
User4177_Wed_3_6,1
User2059_Wed_3_18,0
User3010_Wed_3_12,0
User4533_Wed_3_6,1
User2430_Wed_3_18,1
User5127_Wed_3_12,0
User249_Wed_3_12,0
User5873_Wed_3_0,0
User3175_Wed_3_6,0
User4823_Wed_3_6,0
User2770_Wed_3_18,0
User1521_Wed_3_12,0
User2294_Wed_3_6,1
User4084_Wed_3_6,1
User313_Wed_3_18,1
User144_Wed_3_12,1
User6627_Wed_3_12,1
User5816_Wed_3_18,1
User5866_Wed_3_18,1
User6133_Wed_3_0,1
User4932_Wed_3_12,1
User5056_Wed_3_18,1
User4463_Wed_3_6,0
User3979_Wed_3_0,1
User117_Wed_3_0,1
User4625_Wed_3_12,1
User6551_Wed_3_18,1
User1518_Wed_3_12,1
User3580_Wed_3_18,0
User351_Wed_3_18,1
User5394_Wed_3_6,1
User3795_Wed_3_6,0
User872_Wed_3_6,0
User2900_Wed_3_0,0
User597_Wed_3_18,1
User3075_Wed_3_18,1
User107_Wed_3_0,1
User5821_Wed_3_0,1
User3062_Wed_3_18,1
User1320_Wed_3_6,0
User2365_Wed_3_0,0
User2183_Wed_3_12,0
User15_Wed_3_6,0
User6296_Wed_3_18,0
User1100_Wed_3_6,1
User16_Wed_3_12,1
User786_Wed_3_12,1
User4813_Wed_3_12,1
User1945_Wed_3_0,1
User168_Wed_3_6,0
User5160_Wed_3_0,0
User5436_Wed_3_6,1
User2764_Wed_3_12,1
User3102_Wed_3_18,1
User791_Wed_3_18,0
User6244_Wed_3_12,1
User4058_Wed_3_0,0
User3843_Wed_3_0,0
User2937_Wed_3_18,0
User4732_Wed_3_18,0
User1400_Wed_3_0,0
User1656_Wed_3_0,0
User4533_Wed_3_12,0
User5015_Wed_3_12,0
User949_Wed_3_12,0
User1331_Wed_3_12,1
User2646_Wed_3_18,0
User2418_Wed_3_18,0
User3176_Wed_3_0,0
User1238_Wed_3_6,0
User5654_Wed_3_12,1
User5020_Wed_3_0,0
User5921_Wed_3_18,0
User1785_Wed_3_18,0
User1091_Wed_3_12,0
User2558_Wed_3_0,0
User6667_Wed_3_6,0
User6472_Wed_3_18,0
User1856_Wed_3_0,1
User2856_Wed_3_12,1
User6690_Wed_3_18,1
User584_Wed_3_6,0
User1431_Wed_3_12,1
User2140_Wed_3_0,0
User592_Wed_3_12,1
User6321_Wed_3_18,0
User5607_Wed_3_6,1
User2783_Wed_3_18,1
User5035_Wed_3_0,0
User6462_Wed_3_6,1
User175_Wed_3_0,1
User4594_Wed_3_12,0
User4222_Wed_3_6,1
User3357_Wed_3_12,0
User2559_Wed_3_18,1
User5348_Wed_3_6,1
User3147_Wed_3_6,0
User4174_Wed_3_0,1
User688_Wed_3_0,1
User5589_Wed_3_6,0
User1984_Wed_3_12,1
User30_Wed_3_18,1
User5018_Wed_3_6,0
User5551_Wed_3_6,0
User3943_Wed_3_0,1
User2321_Wed_3_12,1
User1570_Wed_3_6,0
User2626_Wed_3_18,0
User2760_Wed_3_18,0
User2472_Wed_3_18,0
User3824_Wed_3_0,0
User1271_Wed_3_12,1
User3327_Wed_3_18,0
User2026_Wed_3_18,1
User1363_Wed_3_18,0
User1669_Wed_3_6,0
User99_Wed_3_18,0
User2090_Wed_3_0,0
User3816_Wed_3_6,0
User4248_Wed_3_12,1
User1148_Wed_3_6,1
User6578_Wed_3_18,0
User5990_Wed_3_12,0
User124_Wed_3_18,1
User2366_Wed_3_6,1
User5493_Wed_3_18,0
User4084_Wed_3_0,1
User193_Wed_3_6,1
User455_Wed_3_12,1
User2937_Wed_3_6,1
User5577_Wed_3_18,1
User2811_Wed_3_18,1
User1998_Wed_3_12,1
User1277_Wed_3_0,0
User4385_Wed_3_6,0
User4749_Wed_3_0,0
User4956_Wed_3_0,0
User5714_Wed_3_6,1
User4743_Wed_3_18,1
User3640_Wed_3_0,1
User5046_Wed_3_0,0
User2297_Wed_3_0,1
User5454_Wed_3_6,1
User4566_Wed_3_0,1
User1519_Wed_3_12,0
User5250_Wed_3_0,0
User2325_Wed_3_0,1
User1025_Wed_3_0,1
User6202_Wed_3_6,0
User6653_Wed_3_0,1
User5409_Wed_3_6,1
User6463_Wed_3_18,1
User3610_Wed_3_12,0
User775_Wed_3_18,0
User49_Wed_3_0,1
User6315_Wed_3_12,1
User5412_Wed_3_18,1
User1312_Wed_3_0,0
User2528_Wed_3_12,1
User3998_Wed_3_12,0
User4001_Wed_3_12,1
User4439_Wed_3_18,0
User4288_Wed_3_12,0
User1069_Wed_3_0,1
User2630_Wed_3_0,0
User5627_Wed_3_12,1
User6140_Wed_3_18,1
User40_Wed_3_0,1
User789_Wed_3_6,0
User1025_Wed_3_12,1
User352_Wed_3_0,1
User3795_Wed_3_0,1
User3132_Wed_3_6,0
User2765_Wed_3_6,0
User6475_Wed_3_18,0
User6480_Wed_3_18,1
User2005_Wed_3_6,0
User5994_Wed_3_6,0
User2402_Wed_3_12,1
User1998_Wed_3_0,1
User1217_Wed_3_6,1
User2557_Wed_3_18,1
User123_Wed_3_18,1
User6601_Wed_3_6,1
User3897_Wed_3_12,0
User5115_Wed_3_18,1
User3677_Wed_3_0,1
User5050_Wed_3_18,1
User621_Wed_3_0,0
User843_Wed_3_18,0
User10_Wed_3_18,1
User2079_Wed_3_18,0
User2570_Wed_3_12,0
User4642_Wed_3_6,0
User1573_Wed_3_0,0
User3836_Wed_3_6,1
User5951_Wed_3_18,1
User4999_Wed_3_12,0
User3396_Wed_3_18,0
User535_Wed_3_18,0
User2117_Wed_3_18,0
User4470_Wed_3_6,0
User3390_Wed_3_6,0
User6151_Wed_3_6,1
User3063_Wed_3_0,0
User6269_Wed_3_6,1
User6112_Wed_3_12,0
User2730_Wed_3_18,1
User4098_Wed_3_12,0
User5684_Wed_3_0,1
User2532_Wed_3_0,0
User4382_Wed_3_12,1
User5592_Wed_3_12,1
User749_Wed_3_0,1
User3024_Wed_3_12,0
User4811_Wed_3_6,0
User668_Wed_3_12,0
User6014_Wed_3_6,0
User377_Wed_3_0,0
User2695_Wed_3_18,1
User5219_Wed_3_0,0
User6060_Wed_3_12,0
User80_Wed_3_0,0
User3782_Wed_3_0,1
User4819_Wed_3_12,0
User974_Wed_3_18,0
User6410_Wed_3_12,1
User6334_Wed_3_18,1
User1210_Wed_3_12,1
User6254_Wed_3_6,1
User1111_Wed_3_0,1
User3081_Wed_3_0,0
User5441_Wed_3_12,0
User3230_Wed_3_6,0
User151_Wed_3_0,0
User3409_Wed_3_6,1
User5530_Wed_3_18,1
User3304_Wed_3_6,1
User5324_Wed_3_12,1
User4378_Wed_3_6,0
User3902_Wed_3_12,1
User400_Wed_3_0,1
User265_Wed_3_0,1
User111_Wed_3_12,1
User2828_Wed_3_0,1
User3844_Wed_3_18,0
User358_Wed_3_12,1
User2178_Wed_3_6,0
User4833_Wed_3_18,0
User6166_Wed_3_12,0
User6123_Wed_3_12,1
User5384_Wed_3_6,1
User5566_Wed_3_0,1
User730_Wed_3_0,0
User3431_Wed_3_18,1
User3336_Wed_3_12,1
User4273_Wed_3_0,1
User2722_Wed_3_12,0
User2390_Wed_3_0,1
User4436_Wed_3_12,1
User6688_Wed_3_0,1
User3189_Wed_3_12,0
User2029_Wed_3_12,1
User847_Wed_3_0,1
User2573_Wed_3_18,1
User4843_Wed_3_18,0
User5096_Wed_3_12,0
User3788_Wed_3_12,0
User399_Wed_3_12,0
User1290_Wed_3_12,1
User2037_Wed_3_0,0
User3602_Wed_3_18,1
User843_Wed_3_0,1
User3483_Wed_3_12,1
User5996_Wed_3_0,0
User3829_Wed_3_6,1
User3530_Wed_3_18,1
User5637_Wed_3_12,0
User3517_Wed_3_6,1
User5125_Wed_3_6,1
User2130_Wed_3_6,1
User399_Wed_3_6,0
User4099_Wed_3_6,1
User6082_Wed_3_6,1
User5082_Wed_3_18,0
User6688_Wed_3_18,1
User4120_Wed_3_6,0
User6520_Wed_3_0,1
User111_Wed_3_18,1
User3395_Wed_3_0,1
User1986_Wed_3_12,0
User5404_Wed_3_12,0
User3761_Wed_3_6,1
User5147_Wed_3_12,1
User3885_Wed_3_12,0
User3365_Wed_3_12,0
User5657_Wed_3_12,0
User2388_Wed_3_6,1
User1701_Wed_3_6,0
User536_Wed_3_0,1
User3992_Wed_3_0,1
User3425_Wed_3_6,0
User6324_Wed_3_12,1
User4177_Wed_3_12,0
User2436_Wed_3_18,0
User5892_Wed_3_0,0
User1811_Wed_3_18,1
User3251_Wed_3_0,1
User6426_Wed_3_12,0
User3103_Wed_3_18,1
User2988_Wed_3_12,0
User1088_Wed_3_0,0
User6588_Wed_3_0,1
User2363_Wed_3_18,0
User3285_Wed_3_0,1
User2112_Wed_3_6,0
User6633_Wed_3_0,0
User4942_Wed_3_18,0
User3957_Wed_3_6,0
User3832_Wed_3_6,1
User1293_Wed_3_0,0
User4216_Wed_3_0,0
User701_Wed_3_0,1
User5481_Wed_3_12,0
User240_Wed_3_6,1
User4298_Wed_3_0,0
User739_Wed_3_12,0
User3382_Wed_3_12,1
User2247_Wed_3_0,1
User722_Wed_3_6,1
User5645_Wed_3_6,1
User1248_Wed_3_6,0
User1283_Wed_3_6,1
User5004_Wed_3_12,1
User5175_Wed_3_6,1
User5425_Wed_3_6,1
User3096_Wed_3_12,1
User61_Wed_3_12,0
User5741_Wed_3_0,1
User1219_Wed_3_0,1
User4134_Wed_3_6,0
User2294_Wed_3_12,1
User5087_Wed_3_18,0
User2876_Wed_3_18,1
User2971_Wed_3_18,0
User4466_Wed_3_0,0
User3696_Wed_3_18,0
User6513_Wed_3_18,0
User1819_Wed_3_12,0
User2914_Wed_3_6,0
User2554_Wed_3_6,1
User1221_Wed_3_6,0
User1458_Wed_3_0,0
User2660_Wed_3_0,1
User2600_Wed_3_0,0
User5310_Wed_3_12,1
User2111_Wed_3_18,0
User5690_Wed_3_18,0
User642_Wed_3_12,0
User1895_Wed_3_6,1
User3711_Wed_3_6,1
User2483_Wed_3_6,1
User3005_Wed_3_12,0
User281_Wed_3_6,1
User2171_Wed_3_12,0
User4351_Wed_3_0,1
User6102_Wed_3_12,0
User5383_Wed_3_18,1
User1110_Wed_3_0,1
User3722_Wed_3_12,1
User6532_Wed_3_0,0
User6266_Wed_3_0,0
User4450_Wed_3_12,0
User5875_Wed_3_0,0
User85_Wed_3_18,0
User3124_Wed_3_12,1
User2612_Wed_3_12,0
User1451_Wed_3_18,0
User1072_Wed_3_12,1
User4930_Wed_3_6,1
User4406_Wed_3_12,0
User3175_Wed_3_12,1
User3598_Wed_3_12,1
User2783_Wed_3_0,1
User3953_Wed_3_12,1
User6102_Wed_3_0,1
User2043_Wed_3_12,0
User5075_Wed_3_0,0
User5185_Wed_3_12,1
User2741_Wed_3_6,0
User753_Wed_3_12,1
User3243_Wed_3_0,0
User1952_Wed_3_6,0
User2440_Wed_3_12,1
User658_Wed_3_12,0
User1106_Wed_3_18,1
User685_Wed_3_12,0
User2214_Wed_3_12,0
User3074_Wed_3_18,1
User1655_Wed_3_6,1
User5788_Wed_3_18,1
User2850_Wed_3_6,1
User5776_Wed_3_12,1
User3099_Wed_3_18,0
User6675_Wed_3_18,0
User330_Wed_3_18,1
User2062_Wed_3_18,0
User4160_Wed_3_12,1
User4334_Wed_3_0,0
User3861_Wed_3_12,1
User6077_Wed_3_6,1
User838_Wed_3_6,0
User5493_Wed_3_0,1
User1378_Wed_3_18,1
User2941_Wed_3_18,1
User862_Wed_3_0,0
User1807_Wed_3_12,1
User4522_Wed_3_18,0
User3336_Wed_3_6,0
User1969_Wed_3_18,1
User4925_Wed_3_18,1
User965_Wed_3_0,1
User1275_Wed_3_18,0
User5866_Wed_3_0,0
User3466_Wed_3_12,0
User3604_Wed_3_6,1
User4724_Wed_3_12,0
User6141_Wed_3_6,0
User1715_Wed_3_0,0
User3319_Wed_3_18,0
User4850_Wed_3_6,1
User5087_Wed_3_6,1
User5757_Wed_3_18,1
User4947_Wed_3_18,1
User6532_Wed_3_12,1
User5953_Wed_3_12,0
User2465_Wed_3_12,0
User2061_Wed_3_12,1
User239_Wed_3_6,0
User215_Wed_3_0,0
User2228_Wed_3_18,1
User5365_Wed_3_18,0
User488_Wed_3_18,1
User4590_Wed_3_0,0
User4590_Wed_3_6,1
User3448_Wed_3_12,1
User16_Wed_3_18,0
User3832_Wed_3_0,1
User5500_Wed_3_6,1
User3474_Wed_3_12,0
User2943_Wed_3_12,1
User5380_Wed_3_6,0
User3353_Wed_3_6,0
User4514_Wed_3_12,1
User11_Wed_3_6,1
User2235_Wed_3_6,0
User5054_Wed_3_12,0
User5229_Wed_3_6,0
User2223_Wed_3_18,1
User2556_Wed_3_18,0
User3033_Wed_3_0,0
User2904_Wed_3_0,0
User4201_Wed_3_6,0
User2728_Wed_3_6,0
User2665_Wed_3_0,1
User1150_Wed_3_0,0
User1883_Wed_3_0,0
User6515_Wed_3_6,1
User1597_Wed_3_12,1
User4453_Wed_3_18,0
User6306_Wed_3_18,0
User3529_Wed_3_18,0
User339_Wed_3_12,0
User4067_Wed_3_0,0
User5412_Wed_3_6,0
User2431_Wed_3_0,0
User3487_Wed_3_18,1
User143_Wed_3_12,0
User4850_Wed_3_0,1
User3002_Wed_3_6,0
User3227_Wed_3_12,0
User5526_Wed_3_12,0
User1176_Wed_3_12,0
User3655_Wed_3_18,0
User956_Wed_3_12,0
User4814_Wed_3_12,1
User4470_Wed_3_18,0
User6154_Wed_3_0,0
User6393_Wed_3_18,1
User300_Wed_3_18,0
User2093_Wed_3_12,1
User6263_Wed_3_0,0
User4006_Wed_3_18,0
User1432_Wed_3_12,0
User5160_Wed_3_6,1
User4123_Wed_3_0,0
User2280_Wed_3_12,0
User826_Wed_3_18,1
User5250_Wed_3_12,1
User45_Wed_3_18,0
User1099_Wed_3_12,1
User6607_Wed_3_18,0
User6297_Wed_3_12,1
User6128_Wed_3_12,1
User624_Wed_3_12,0
User1814_Wed_3_18,0
User5904_Wed_3_0,0
User1409_Wed_3_12,1
User1242_Wed_3_0,1
User5600_Wed_3_0,1
User2035_Wed_3_6,0
User4517_Wed_3_18,0
User1886_Wed_3_0,1
User1335_Wed_3_0,1
User5108_Wed_3_18,0
User3551_Wed_3_6,1
User1459_Wed_3_6,0
User3333_Wed_3_18,0
User5277_Wed_3_18,1
User3060_Wed_3_6,1
User4503_Wed_3_12,1
User6526_Wed_3_6,1
User699_Wed_3_0,0
User2247_Wed_3_12,1
User2460_Wed_3_12,0
User1351_Wed_3_6,1
User1719_Wed_3_6,0
User4981_Wed_3_12,0
User4982_Wed_3_6,0
User3117_Wed_3_0,1
User1172_Wed_3_0,1
User6696_Wed_3_18,0
User2507_Wed_3_18,1
User5344_Wed_3_0,0
User1452_Wed_3_12,0
User4599_Wed_3_18,0
User4177_Wed_3_0,0
User4102_Wed_3_12,1
User463_Wed_3_6,1
User510_Wed_3_6,0
User3580_Wed_3_6,1
User6138_Wed_3_0,1
User3315_Wed_3_12,1
User6236_Wed_3_6,0
User3839_Wed_3_0,1
User5238_Wed_3_6,1
User2082_Wed_3_18,1
User1799_Wed_3_18,0
User1247_Wed_3_18,0
User4598_Wed_3_0,0
User4856_Wed_3_6,1
User1136_Wed_3_6,0
User1455_Wed_3_0,0
User6704_Wed_3_6,1
User1503_Wed_3_6,1
User3963_Wed_3_18,1
User1003_Wed_3_0,0
User489_Wed_3_6,1
User1458_Wed_3_12,0
User6217_Wed_3_0,1
User4796_Wed_3_6,0
User4043_Wed_3_0,1
User5859_Wed_3_18,1
User2676_Wed_3_6,1
User2538_Wed_3_0,0
User2869_Wed_3_6,0
User5020_Wed_3_6,0
User4153_Wed_3_12,1
User4114_Wed_3_0,1
User3449_Wed_3_0,1
User2098_Wed_3_18,1
User1342_Wed_3_18,0
User2852_Wed_3_0,0
User4067_Wed_3_12,0
User4912_Wed_3_18,1
User5606_Wed_3_6,1
User422_Wed_3_6,1
User1315_Wed_3_12,1
User6562_Wed_3_0,0
User3958_Wed_3_12,1
User1787_Wed_3_12,0
User6248_Wed_3_12,1
User4638_Wed_3_6,1
User2155_Wed_3_0,0
User5772_Wed_3_6,1
User3405_Wed_3_6,1
User391_Wed_3_18,1
User3658_Wed_3_18,1
User2012_Wed_3_12,0
User718_Wed_3_12,0
User5301_Wed_3_12,1
User5982_Wed_3_18,1
User674_Wed_3_6,1
User5117_Wed_3_12,0
User3259_Wed_3_6,0
User6366_Wed_3_0,0
User1095_Wed_3_18,0
User4143_Wed_3_6,1
User5850_Wed_3_0,1
User3017_Wed_3_18,1
User5329_Wed_3_6,1
User1469_Wed_3_0,1
User4899_Wed_3_12,1
User6640_Wed_3_18,0
User3318_Wed_3_12,0
User5352_Wed_3_6,1
User2035_Wed_3_0,0
User4207_Wed_3_0,1
User1281_Wed_3_0,1
User5083_Wed_3_18,1
User3246_Wed_3_0,0
User4075_Wed_3_0,0
User4961_Wed_3_18,1
User5523_Wed_3_6,0
User1931_Wed_3_12,0
User2760_Wed_3_12,0
User2955_Wed_3_0,0
User1724_Wed_3_18,1
User3301_Wed_3_18,1
User3260_Wed_3_12,0
User833_Wed_3_18,0
User3379_Wed_3_0,1
User5199_Wed_3_12,1
User2312_Wed_3_0,0
User2766_Wed_3_18,0
User3152_Wed_3_18,0
User5454_Wed_3_18,0
User2304_Wed_3_0,1
User2547_Wed_3_12,1
User5369_Wed_3_0,1
User4061_Wed_3_0,1
User3896_Wed_3_12,1
User4841_Wed_3_0,1
User6413_Wed_3_18,0
User5439_Wed_3_6,1
User3817_Wed_3_6,0
User5015_Wed_3_6,0
User5359_Wed_3_6,0
User2796_Wed_3_18,0
User5787_Wed_3_6,1
User3770_Wed_3_18,1
User6249_Wed_3_18,0
User4469_Wed_3_12,0
User5317_Wed_3_0,0
User4505_Wed_3_0,1
User4384_Wed_3_18,1
User5621_Wed_3_12,1
User4833_Wed_3_6,1
User5944_Wed_3_0,0
User5110_Wed_3_12,1
User1912_Wed_3_6,1
User1110_Wed_3_12,0
User1639_Wed_3_6,0
User2377_Wed_3_12,1
User2079_Wed_3_12,0
User4137_Wed_3_12,1
User410_Wed_3_6,1
User1625_Wed_3_18,1
User1263_Wed_3_0,0
User5717_Wed_3_6,1
User5819_Wed_3_18,1
User1159_Wed_3_6,0
User481_Wed_3_12,1
User3193_Wed_3_0,0
User4948_Wed_3_18,1
User1449_Wed_3_12,1
User3617_Wed_3_18,1
User3707_Wed_3_12,1
User2918_Wed_3_18,1
User2968_Wed_3_12,0
User6212_Wed_3_0,1
User2663_Wed_3_6,1
User1721_Wed_3_0,0
User2605_Wed_3_18,1
User1583_Wed_3_18,1
User1375_Wed_3_18,1
User5263_Wed_3_6,1
User3040_Wed_3_6,1
User6543_Wed_3_0,1
User572_Wed_3_0,1
User2446_Wed_3_18,1
User5000_Wed_3_6,0
User2301_Wed_3_0,1
User939_Wed_3_18,0
User1513_Wed_3_6,0
User2644_Wed_3_18,1
User6226_Wed_3_0,1
User1440_Wed_3_12,1
User3908_Wed_3_6,0
User3407_Wed_3_6,1
User2129_Wed_3_6,1
User1198_Wed_3_0,0
User3574_Wed_3_6,0
User1158_Wed_3_12,1
User2616_Wed_3_6,1
User345_Wed_3_6,0
User1015_Wed_3_18,1
User5938_Wed_3_6,1
User2294_Wed_3_18,1
User574_Wed_3_18,1
User1001_Wed_3_18,0
User5037_Wed_3_6,1
User2419_Wed_3_18,0
User5950_Wed_3_18,0
User4837_Wed_3_18,1
User39_Wed_3_6,1
User6023_Wed_3_0,0
User871_Wed_3_6,1
User5385_Wed_3_18,0
User6663_Wed_3_18,1
User1395_Wed_3_18,1
User809_Wed_3_6,1
User6478_Wed_3_0,0
User486_Wed_3_0,0
User1457_Wed_3_6,0
User2487_Wed_3_6,1
User5259_Wed_3_18,1
User1455_Wed_3_12,0
User2190_Wed_3_18,0
User2873_Wed_3_0,0
User1002_Wed_3_12,1
User1935_Wed_3_18,1
User6628_Wed_3_6,0
User6080_Wed_3_12,1
User4666_Wed_3_6,0
User5829_Wed_3_12,1
User4374_Wed_3_12,0
User591_Wed_3_12,1
User6050_Wed_3_18,1
User380_Wed_3_18,0
User6379_Wed_3_6,1
User4323_Wed_3_0,0
User855_Wed_3_6,0
User50_Wed_3_0,0
User4913_Wed_3_6,0
User4752_Wed_3_0,1
User1520_Wed_3_0,0
User6696_Wed_3_12,1
User1077_Wed_3_12,0
User5590_Wed_3_0,0
User1969_Wed_3_0,0
User5124_Wed_3_6,1
User2635_Wed_3_18,0
User2431_Wed_3_12,0
User2303_Wed_3_18,1
User1062_Wed_3_6,0
User377_Wed_3_18,0
User5059_Wed_3_18,1
User1582_Wed_3_0,1
User4514_Wed_3_6,1
User4187_Wed_3_18,0
User1742_Wed_3_12,1
User1714_Wed_3_0,1
User6374_Wed_3_12,1
User1808_Wed_3_6,1
User4581_Wed_3_6,1
User2000_Wed_3_6,1
User4074_Wed_3_6,1
User2151_Wed_3_0,0
User6209_Wed_3_6,1
User2065_Wed_3_0,0
User628_Wed_3_0,0
User656_Wed_3_18,0
User4924_Wed_3_18,0
User3079_Wed_3_18,0
User5770_Wed_3_18,0
User6446_Wed_3_6,0
User5138_Wed_3_18,0
User56_Wed_3_6,1
User4449_Wed_3_18,0
User2726_Wed_3_18,0
User1737_Wed_3_18,0
User6126_Wed_3_12,1
User3435_Wed_3_6,1
User3016_Wed_3_0,0
User1681_Wed_3_12,0
User1990_Wed_3_0,1
User6282_Wed_3_18,0
User2891_Wed_3_0,1
User2335_Wed_3_6,0
User995_Wed_3_12,0
User3587_Wed_3_18,1
User3641_Wed_3_18,1
User2792_Wed_3_0,1
User2856_Wed_3_0,0
User4074_Wed_3_0,1
User1524_Wed_3_6,0
User5519_Wed_3_12,1
User2064_Wed_3_12,1
User5024_Wed_3_6,1
User83_Wed_3_18,1
User4520_Wed_3_18,1
User2976_Wed_3_0,1
User2125_Wed_3_0,0
User3775_Wed_3_0,1
User3068_Wed_3_12,0
User854_Wed_3_0,0
User5664_Wed_3_12,0
User5510_Wed_3_12,0
User183_Wed_3_6,1
User4807_Wed_3_0,1
User3939_Wed_3_0,0
User2644_Wed_3_6,0
User6693_Wed_3_12,1
User4827_Wed_3_6,0
User4280_Wed_3_0,1
User4956_Wed_3_12,0
User4165_Wed_3_6,1
User2072_Wed_3_6,0
User1700_Wed_3_0,0
User6082_Wed_3_18,0
User4488_Wed_3_6,0
User3803_Wed_3_12,0
User2962_Wed_3_12,1
User6326_Wed_3_0,0
User6019_Wed_3_12,1
User351_Wed_3_0,0
User5776_Wed_3_0,1
User1476_Wed_3_12,0
User322_Wed_3_0,1
User6398_Wed_3_6,1
User6496_Wed_3_12,1
User4059_Wed_3_6,1
User3901_Wed_3_12,0
User5520_Wed_3_0,1
User396_Wed_3_12,0
User1535_Wed_3_18,0
User1613_Wed_3_18,0
User4308_Wed_3_6,1
User2306_Wed_3_6,1
User4221_Wed_3_0,0
User5669_Wed_3_0,0
User2627_Wed_3_6,0
User3825_Wed_3_0,1
User2631_Wed_3_12,0
User4199_Wed_3_6,1
User6106_Wed_3_0,0
User537_Wed_3_18,0
User4042_Wed_3_0,0
User2144_Wed_3_12,0
User6118_Wed_3_0,0
User1033_Wed_3_0,1
User5860_Wed_3_6,1
User4294_Wed_3_12,0
User1665_Wed_3_12,0
User5508_Wed_3_18,0
User3118_Wed_3_12,0
User4558_Wed_3_18,0
User1968_Wed_3_0,1
User6247_Wed_3_18,0
User5_Wed_3_6,0
User2606_Wed_3_0,0
User5694_Wed_3_6,0
User5413_Wed_3_12,0
User1122_Wed_3_18,1
User2456_Wed_3_0,0
User4187_Wed_3_0,0
User2100_Wed_3_6,1
User4773_Wed_3_18,1
User3121_Wed_3_18,1
User1150_Wed_3_6,0
User1845_Wed_3_6,1
User4145_Wed_3_6,0
User885_Wed_3_6,1
User5282_Wed_3_18,1
User1100_Wed_3_18,1
